_id,prdBrand,prdCate,prdDetailImgs,prdDetailThumbs,prdImgLink,prdImgUrl,prdOriginPrice,prdSalePrice,prdTitle,update
62416f5a910e50710b414737,SPAO,{'_id': ObjectId('623eac6bfa4d75ce471b59b1')},"[{'detailImg': 'https://spao.com/web/upload/NNEditor/20210615/copy-1623722969-EC9DB4EBB391ECA780.jpg'}, {'detailImg': 'https://www.elandrs.com/upload/fckeditor/tempgoodsdesc/2021051621466196070.jpg'}, {'detailImg': 'https://www.elandrs.com/upload/fckeditor/tempgoodsdesc/2021051621466229739.jpg'}]","[{'detailThumb': 'http://spao.com/web/product/small/202106/0609f8a860cd3e7fb473161138acda48.jpg'}, {'detailThumb': 'http://spao.com/web/product/extra/small/202106/409294acaeccd7567b8c97d2bb7dbc24.jpg'}]",https://spao.com/product/라틀레틱-우디의-원마일-에코백spakba6u11/4660/category/69/display/1/,https://spao.com/web/product/medium/202106/60abede1b6e26e72c59316a0abe0e6ae.jpg,19900,19900,(라틀레틱) 우디의 원마일 에코백_SPAKBA6U11,2022-03-28 17:18:34
62416f5b910e50710b414738,SPAO,{'_id': ObjectId('623eac6bfa4d75ce471b59b1')},"[{'detailImg': 'https://www.elandrs.com/upload/fckeditor/tempgoodsdesc/2021091632377956660.jpg'}, {'detailImg': 'https://www.elandrs.com/upload/fckeditor/tempgoodsdesc/2021091632377971397.jpg'}]",[{'detailThumb': 'http://spao.com/web/product/small/202109/d84387fcc02e67c0d6e3ce2a629ea742.jpg'}],https://spao.com/product/우디컬렉션-캠핑-우디-에코백spakb4ta01/5618/category/69/display/1/,https://spao.com/web/product/medium/202109/404f1e7498b277a65f8d34e072107369.jpg,19900,19900,[우디컬렉션] 캠핑 우디 에코백_SPAKB4TA01,2022-03-28 17:18:34
62416f5b910e50710b414739,SPAO,{'_id': ObjectId('623eac9bfa4d75ce471b59b7')},"[{'detailImg': 'https://www.elandrs.com/upload/fckeditor/tempgoodsdesc/2022021644550409675.jpg'}, {'detailImg': 'https://www.elandrs.com/upload/fckeditor/tempgoodsdesc/2022021644550426044.jpg'}]","[{'detailThumb': 'http://spao.com/web/product/small/202202/c5703dbe2a3b608ee325297775249a57.jpg'}, {'detailThumb': 'http://spao.com/web/product/extra/small/202202/40c2bf45185d4f4ebe09611913d52d72.jpg'}, {'detailThumb': 'http://spao.com/web/product/extra/small/202202/06b137c053eff1227754d12e2fd5933b.jpg'}, {'detailThumb': 'http://spao.com/web/product/extra/small/202202/feb6a50c7dc7f5b0cbe8e6bf06f7a0c5.jpg'}, {'detailThumb': 'http://spao.com/web/product/extra/small/202202/9ab71407a6832913196b97202533fc47.jpg'}]",https://spao.com/product/쿠션업-뮬-캔버스화sppgca9a02/7361/category/214/display/1/,https://spao.com/web/product/medium/202202/2d69ee06e53ef1d9d478271a73327fb2.jpg,19900,19900,쿠션업 뮬 캔버스화_SPPGCA9A02,2022-03-28 17:18:34
62416f5b910e50710b41473a,SPAO,{'_id': ObjectId('623eac6bfa4d75ce471b59b1')},"[{'detailImg': 'https://www.elandrs.com/upload/fckeditor/tempgoodsdesc/2021071627263969406.jpg'}, {'detailImg': 'https://www.elandrs.com/upload/fckeditor/tempgoodsdesc/2021071627263989724.jpg'}, {'detailImg': 'https://www.elandrs.com/upload/fckeditor/tempgoodsdesc/2021071627264009371.jpg'}]",[{'detailThumb': 'http://spao.com/web/product/small/202107/c1746fa9590afd7a94573e742ad4d2d7.jpg'}],https://spao.com/product/여성-반달백spakba9a20/5241/category/69/display/1/,https://spao.com/web/product/medium/202107/d04327e9d502da30edbe629d63e137cf.jpg,35900,35900,여성 반달백_SPAKBA9A20,2022-03-28 17:18:34
62416f5b910e50710b41473b,SPAO,{'_id': ObjectId('623eac6bfa4d75ce471b59b1')},"[{'detailImg': 'https://www.elandrs.com/upload/fckeditor/tempgoodsdesc/2022021644219124336.jpg'}, {'detailImg': 'https://www.elandrs.com/upload/fckeditor/tempgoodsdesc/2022021644219139986.jpg'}]",[{'detailThumb': 'http://spao.com/web/product/small/202202/50dc627b7b2d40fe2c07b1ca3a940b00.jpg'}],https://spao.com/product/미니-크로스백spakca9a03/7330/category/69/display/1/,https://spao.com/web/product/medium/202202/826e4e126c5cea77cdd140d5ac04930c.jpg,19900,19900,미니 크로스백_SPAKCA9A03,2022-03-28 17:18:34
62416f5b910e50710b41473c,SPAO,{'_id': ObjectId('623eac6bfa4d75ce471b59b1')},"[{'detailImg': 'https://www.elandrs.com/upload/fckeditor/tempgoodsdesc/2022021645147871886.jpg'}, {'detailImg': 'https://www.elandrs.com/upload/fckeditor/tempgoodsdesc/2022021645147888428.jpg'}, {'detailImg': 'https://www.elandrs.com/upload/fckeditor/tempgoodsdesc/2022021645147904312.jpg'}]",[{'detailThumb': 'http://spao.com/web/product/small/202202/81bca3d19169838d8185fe03f7874f49.jpg'}],https://spao.com/product/우디-캔버스-미니-버킷백spakc26a02/7281/category/69/display/1/,https://spao.com/web/product/medium/202202/ade8fa9fa35a334e0582b4b9077d61b2.jpg,35900,29900,(우디) 캔버스 미니 버킷백_SPAKC26A02,2022-03-28 17:18:34
62416f5b910e50710b41473d,SPAO,{'_id': ObjectId('623eac6bfa4d75ce471b59b1')},[{'detailImg': 'https://spao.com/web/upload/NNEditor/20220208/copy-1644285826-EC9DB4EBB391ECA780.jpg'}],"[{'detailThumb': 'http://spao.com/web/product/small/202201/13f6dbab82e6903048ef4e70632a9ae7.jpg'}, {'detailThumb': 'http://spao.com/web/product/extra/small/202201/37038ca8cb4cda22fb185aacc9b0606e.jpg'}, {'detailThumb': 'http://spao.com/web/product/extra/small/202201/6f299b1100611353f34300a208168516.jpg'}, {'detailThumb': 'http://spao.com/web/product/extra/small/202201/f3eec5d80bcef22a4729bd265296e3ec.jpg'}, {'detailThumb': 'http://spao.com/web/product/extra/small/202202/1057147577e5e1b0f2ee378279ad7971.jpg'}, {'detailThumb': 'http://spao.com/web/product/extra/small/202202/1236f461e6c99bc6125321096932d2db.jpg'}, {'detailThumb': 'http://spao.com/web/product/extra/small/202202/24ddbf37ec01c56b6b23847cdd112d5c.jpg'}, {'detailThumb': 'http://spao.com/web/product/extra/small/202202/8b3c0f700554b74154f35d9639b5075b.jpg'}, {'detailThumb': 'http://spao.com/web/product/extra/small/202202/3806a3b9fc4a4fc0bc22f26634ec8a98.jpg'}, {'detailThumb': 'http://spao.com/web/product/extra/small/202202/08c1e31edda0628e1ccfb2fb4af18e3e.jpg'}, {'detailThumb': 'http://spao.com/web/product/extra/small/202202/c2d516fe77785d8a404df595791803fc.jpg'}, {'detailThumb': 'http://spao.com/web/product/extra/small/202202/b54bdd0d7176e21c794ffe9eac7bd033.jpg'}, {'detailThumb': 'http://spao.com/web/product/extra/small/202202/c8a88b09cf045d7828770d4a9bbf386f.jpg'}, {'detailThumb': 'http://spao.com/web/product/extra/small/202202/24183e457e9d26a0c6c0dd99e9f5b709.jpg'}]",https://spao.com/product/베이직-백팩spakca9a01/7250/category/69/display/1/,https://spao.com/web/product/medium/202201/11a89771cd1909dd6d281912717d3355.jpg,29900,29900,베이직 백팩_SPAKCA9A01,2022-03-28 17:18:34
62416f5b910e50710b41473e,SPAO,{'_id': ObjectId('623eac6bfa4d75ce471b59b1')},"[{'detailImg': 'https://www.elandrs.com/upload/fckeditor/tempgoodsdesc/2022021645493911560.jpg'}, {'detailImg': 'https://www.elandrs.com/upload/fckeditor/tempgoodsdesc/2022021645493928275.jpg'}]",[{'detailThumb': 'http://spao.com/web/product/small/202202/68982294aad4d55d1e9f9af0bd3c64d9.jpg'}],https://spao.com/product/써클레터-캔버스-스퀘어-에코백spakc26a05/7282/category/69/display/1/,https://spao.com/web/product/medium/202202/9b34ecb00fe7ae06cc72839e65ebbd6f.jpg,35900,29900,써클레터 캔버스 스퀘어 에코백_SPAKC26A05,2022-03-28 17:18:34
62416f5b910e50710b41473f,SPAO,{'_id': ObjectId('623eac6bfa4d75ce471b59b1')},[{'detailImg': 'https://spao.com/web/upload/NNEditor/20220209/EC8381EC84B8ED8E98EC9DB4ECA7802822920EC82ACEBB3B8.jpg'}],[{'detailThumb': 'http://spao.com/web/product/small/202202/ac83ff3ee39cbbee4a0ba1a482bc38c6.jpg'}],https://spao.com/product/우디-캔버스-미니-토트백spakc26a01/7280/category/69/display/1/,https://spao.com/web/product/medium/202202/98852fd27784cc28156bd418b38ae429.jpg,35900,29900,(우디) 캔버스 미니 토트백_SPAKC26A01,2022-03-28 17:18:34
62416f5b910e50710b414740,SPAO,{'_id': ObjectId('623eac06fa4d75ce471b59a6')},"[{'detailImg': 'https://www.elandrs.com/upload/fckeditor/tempgoodsdesc/2022031646714755578.jpg'}, {'detailImg': 'https://www.elandrs.com/upload/fckeditor/tempgoodsdesc/2022031646714769748.jpg'}]",[{'detailThumb': 'http://spao.com/web/product/small/202203/83c9513773d733cc8c80129225bfe525.jpg'}],https://spao.com/product/qr-절개-그래픽-스웨트-셔츠spmwc23c99/7507/category/77/display/1/,https://spao.com/web/product/medium/202203/25e606e6da1a5c9e0eb4600e0c352d67.jpg,39900,29900,(QR) 절개 그래픽 스웨트 셔츠_SPMWC23C99,2022-03-28 17:18:34
62416f5c910e50710b414741,SPAO,{'_id': ObjectId('623eac6bfa4d75ce471b59b1')},"[{'detailImg': 'https://www.elandrs.com/upload/fckeditor/tempgoodsdesc/2022021643954890744.jpg'}, {'detailImg': 'https://www.elandrs.com/upload/fckeditor/tempgoodsdesc/2022021643954935714.jpg'}]",[{'detailThumb': 'http://spao.com/web/product/small/202202/ed83b9b5763f6634de6671006ef83b3c.jpg'}],https://spao.com/product/경량-호보백spakca9a07/7283/category/69/display/1/,https://spao.com/web/product/medium/202202/13f45606b3af56dfaaa34c40b3779bb0.jpg,29900,29900,경량 호보백_SPAKCA9A07,2022-03-28 17:18:34
62416f5c910e50710b414742,SPAO,{'_id': ObjectId('623eac6bfa4d75ce471b59b1')},"[{'detailImg': 'https://www.elandrs.com/upload/fckeditor/tempgoodsdesc/2022021643955970448.jpg'}, {'detailImg': 'https://www.elandrs.com/upload/fckeditor/tempgoodsdesc/2022021643955986433.jpg'}]",[{'detailThumb': 'http://spao.com/web/product/small/202202/b7d71d1af4de8ddc16e97f58a5883b62.jpg'}],https://spao.com/product/경량-사코슈백spakca9a08/7284/category/69/display/1/,https://spao.com/web/product/medium/202202/3d64e9d2d6581d0db593607807da67d7.jpg,15900,15900,경량 사코슈백_SPAKCA9A08,2022-03-28 17:18:34
62416f5c910e50710b414743,SPAO,{'_id': ObjectId('623eac9bfa4d75ce471b59b7')},"[{'detailImg': 'https://www.elandrs.com/upload/fckeditor/tempgoodsdesc/2021101634878561612.jpg'}, {'detailImg': 'https://www.elandrs.com/upload/fckeditor/tempgoodsdesc/2021101634878569009.jpg'}]",[{'detailThumb': 'http://spao.com/web/product/small/202110/c3a95bbfe18d414938849467ce1d6284.jpg'}],https://spao.com/product/하이-스키커즈sppgba9a20/5836/category/214/display/1/,https://spao.com/web/product/medium/202110/66426c81160bbdff33641048763ab698.jpg,39900,29900,하이 스키커즈_SPPGBA9A20,2022-03-28 17:18:34
62416f5c910e50710b414744,SPAO,{'_id': ObjectId('623eac9bfa4d75ce471b59b7')},"[{'detailImg': 'https://www.elandrs.com/upload/fckeditor/tempgoodsdesc/2021081629433188171.jpg'}, {'detailImg': 'https://www.elandrs.com/upload/fckeditor/tempgoodsdesc/2021081629433211200.jpg'}]",[{'detailThumb': 'http://spao.com/web/product/small/202108/aa3cf00a5e57c0eba4a95969932ae7c7.jpg'}],https://spao.com/product/여성-블로퍼spwcba9a21/5444/category/214/display/1/,https://spao.com/web/product/medium/202108/4c1e12117b5d9b6552c9c4a90cea2333.jpg,29900,29900,여성 블로퍼_SPWCBA9A21,2022-03-28 17:18:34
62416f5c910e50710b414745,SPAO,{'_id': ObjectId('623eac6bfa4d75ce471b59b1')},[{'detailImg': 'https://spao.com/web/upload/NNEditor/20220209/copy-1644387763-EC8381EC84B8ED8E98EC9DB4ECA7802822920EC82ACEBB3B8.jpg'}],[{'detailThumb': 'http://spao.com/web/product/small/202202/e7b3c2fb7470854db584f357a98ce804.jpg'}],https://spao.com/product/우디-캔버스-크로스백spakc26a03/7329/category/69/display/1/,https://spao.com/web/product/medium/202202/e396f92104bb144248427d3af5050150.jpg,35900,29900,(우디) 캔버스 크로스백_SPAKC26A03,2022-03-28 17:18:34
62416f5c910e50710b414746,SPAO,{'_id': ObjectId('623eac9bfa4d75ce471b59b7')},"[{'detailImg': 'https://spao.com//www.elandrs.com/upload/fckeditor/tempgoodsdesc/2021021612138499139.jpg'}, {'detailImg': 'https://spao.com//www.elandrs.com/upload/fckeditor/tempgoodsdesc/2021021612138507299.jpg'}]","[{'detailThumb': 'http://spao.com/web/product/small/202103/5982cf4b26594ce2a4d6a39b016c6c5f.jpg'}, {'detailThumb': 'http://spao.com/web/product/extra/small/202103/90dda8a30483f50cd42bbbb79af9e81a.jpg'}, {'detailThumb': 'http://spao.com/web/product/extra/small/202103/2fbd977808077ee4aaba1f4b7830d221.jpg'}, {'detailThumb': 'http://spao.com/web/product/extra/small/202103/cfe075ee0f39f805635e730bf597f271.jpg'}]",https://spao.com/product/캐주얼-로우-스니커즈sppgba8a02/3773/category/214/display/1/,https://spao.com/web/product/medium/202103/1038fda25df568cf43c3033e0745f01e.jpg,15900,12900,캐주얼 로우 스니커즈_SPPGBA8A02,2022-03-28 17:18:34
62416f5c910e50710b414747,SPAO,{'_id': ObjectId('623eac9bfa4d75ce471b59b7')},"[{'detailImg': 'https://www.elandrs.com/upload/fckeditor/tempgoodsdesc/2021021614302807563.jpg'}, {'detailImg': 'https://www.elandrs.com/upload/fckeditor/tempgoodsdesc/2021021614302824069.jpg'}]","[{'detailThumb': 'http://spao.com/web/product/small/202103/e1205938942caf166e5fa02de39f22d4.jpg'}, {'detailThumb': 'http://spao.com/web/product/extra/small/202103/8c72a9969102aef11af4b2ec522db650.jpg'}, {'detailThumb': 'http://spao.com/web/product/extra/small/202103/74bad4a2de791136d7078967df5328ee.jpg'}, {'detailThumb': 'http://spao.com/web/product/extra/small/202103/08f90ef50bf3ae3565d9bd114aca747e.jpg'}]",https://spao.com/product/티토우-스니커즈sppgba8a04/4040/category/214/display/1/,https://spao.com/web/product/medium/202103/5e1f6414ce4e49a64600217f53b44743.jpg,29900,19900,티토우 스니커즈_SPPGBA8A04,2022-03-28 17:18:34
62416f5c910e50710b414748,SPAO,{'_id': ObjectId('623eac06fa4d75ce471b59a6')},"[{'detailImg': 'https://www.elandrs.com/upload/fckeditor/tempgoodsdesc/2022031646885629227.jpg'}, {'detailImg': 'https://www.elandrs.com/upload/fckeditor/tempgoodsdesc/2022031646885645377.jpg'}]",[{'detailThumb': 'http://spao.com/web/product/small/202203/434a6e9dea006deca51cd4c6ebb97a4b.jpg'}],https://spao.com/product/bread-boy-그래픽-반팔-티셔츠sprpc25c03/7521/category/77/display/1/,https://spao.com/web/product/medium/202203/049d22749ba30db3c33fb76d317c420a.jpg,19900,19900,BREAD BOY 그래픽 반팔 티셔츠_SPRPC25C03,2022-03-28 17:18:34
62416f5c910e50710b414749,SPAO,{'_id': ObjectId('623eac06fa4d75ce471b59a6')},"[{'detailImg': 'https://www.elandrs.com/upload/fckeditor/tempgoodsdesc/2022031646974431316.jpg'}, {'detailImg': 'https://www.elandrs.com/upload/fckeditor/tempgoodsdesc/2022031646974447982.jpg'}]",[{'detailThumb': 'http://spao.com/web/product/small/202203/ec8166e6de683c8fc152a30df17ff103.jpg'}],https://spao.com/product/포맨-오버핏-폴로반팔니트spkwc24m05/7528/category/77/display/1/,https://spao.com/web/product/medium/202203/9107ad94abc59ff3d9b108202e37fec6.jpg,49900,49900,[포맨] 오버핏 폴로반팔니트_SPKWC24M05,2022-03-28 17:18:34
62416f5c910e50710b41474a,SPAO,{'_id': ObjectId('623eac06fa4d75ce471b59a6')},"[{'detailImg': 'https://www.elandrs.com/upload/fckeditor/tempgoodsdesc/2022031647406183995.jpg'}, {'detailImg': 'https://www.elandrs.com/upload/fckeditor/tempgoodsdesc/2022031647406198434.jpg'}]",[{'detailThumb': 'http://spao.com/web/product/small/202203/1785d7c406b4314a2b2cd13add49a6d8.jpg'}],https://spao.com/product/아치-레터-그래픽-반팔-티셔츠sprpc24c20/7574/category/77/display/1/,https://spao.com/web/product/medium/202203/5e80e9583fd92b5cbd3c59a57728fa2e.jpg,19900,19900,아치 레터 그래픽 반팔 티셔츠_SPRPC24C20,2022-03-28 17:18:34
62416f5c910e50710b41474b,SPAO,{'_id': ObjectId('623eac06fa4d75ce471b59a6')},"[{'detailImg': 'https://www.elandrs.com/upload/fckeditor/tempgoodsdesc/2022031647406386791.jpg'}, {'detailImg': 'https://www.elandrs.com/upload/fckeditor/tempgoodsdesc/2022031647406403124.jpg'}]",[{'detailThumb': 'http://spao.com/web/product/small/202203/2d511aed813843b36de2d1506be0045e.jpg'}],https://spao.com/product/수피마코튼-레터-반팔-티셔츠sprpc25c01/7575/category/77/display/1/,https://spao.com/web/product/medium/202203/95196f03006621f75239b7df070a17b7.jpg,15900,15900,[수피마코튼] 레터 반팔 티셔츠_SPRPC25C01,2022-03-28 17:18:34
62416f5c910e50710b41474c,SPAO,{'_id': ObjectId('623eac06fa4d75ce471b59a6')},"[{'detailImg': 'https://www.elandrs.com/upload/fckeditor/tempgoodsdesc/2022031646974291655.jpg'}, {'detailImg': 'https://www.elandrs.com/upload/fckeditor/tempgoodsdesc/2022031646974308188.jpg'}]",[{'detailThumb': 'http://spao.com/web/product/small/202203/be1e7fa07196bba5426eea4a77e7c3c6.jpg'}],https://spao.com/product/cooltech-린넨라이크-루즈핏-반팔-니트spkwc24c01/7527/category/77/display/1/,https://spao.com/web/product/medium/202203/37466e42ca3973deb181dddc1dec67e4.jpg,29900,29900,[COOLTECH] 린넨라이크 루즈핏 반팔 니트_SPKWC24C01,2022-03-28 17:18:34
62416f5c910e50710b41474d,SPAO,{'_id': ObjectId('623eac06fa4d75ce471b59a6')},"[{'detailImg': 'https://www.elandrs.com/upload/fckeditor/tempgoodsdesc/2022031647405338128.jpg'}, {'detailImg': 'https://www.elandrs.com/upload/fckeditor/tempgoodsdesc/2022031647405354879.jpg'}]",[{'detailThumb': 'http://spao.com/web/product/small/202203/4663516a800838bb4eeb6b5a75b42bbf.jpg'}],https://spao.com/product/qr-코튼-케이블-스웨터spkwc23c90/7570/category/77/display/1/,https://spao.com/web/product/medium/202203/0a94fd0933575c29a677a2d7ce96443d.jpg,39900,29900,(QR) 코튼 케이블 스웨터_SPKWC23C90,2022-03-28 17:18:34
62416f5c910e50710b41474e,SPAO,{'_id': ObjectId('623eac06fa4d75ce471b59a6')},"[{'detailImg': 'https://www.elandrs.com/upload/fckeditor/tempgoodsdesc/2022031647842353061.jpg'}, {'detailImg': 'https://www.elandrs.com/upload/fckeditor/tempgoodsdesc/2022031647405780400.jpg'}]",[{'detailThumb': 'http://spao.com/web/product/small/202203/d21bb81114b91fb95a8daf59a33636f6.jpg'}],https://spao.com/product/반팔-그래픽-스웨트-셔츠spmwc24c06/7572/category/77/display/1/,https://spao.com/web/product/medium/202203/4717209264389d0addf022683fbe56ef.jpg,29900,29900,반팔 그래픽 스웨트 셔츠_SPMWC24C06,2022-03-28 17:18:34
62416f5c910e50710b41474f,SPAO,{'_id': ObjectId('623eac06fa4d75ce471b59a6')},"[{'detailImg': 'https://www.elandrs.com/upload/fckeditor/tempgoodsdesc/2022031647844388450.jpg'}, {'detailImg': 'https://www.elandrs.com/upload/fckeditor/tempgoodsdesc/2022031647844403013.jpg'}]",[{'detailThumb': 'http://spao.com/web/product/small/202203/7a9a25b618bc2ff049f6f6a15da256be.jpg'}],https://spao.com/product/수피마코튼-r넥-반팔-티셔츠sprwc24c01/7593/category/77/display/1/,https://spao.com/web/product/medium/202203/2e8b046a61fb5801e401517f1bb538af.jpg,12900,12900,[수피마코튼] R넥 반팔 티셔츠_SPRWC24C01,2022-03-28 17:18:34
62416f5c910e50710b414750,SPAO,{'_id': ObjectId('623eac06fa4d75ce471b59a6')},"[{'detailImg': 'https://spao.com/web/upload/NNEditor/20220110/%EB%AA%A8%EB%8D%B81_shop1_140753.jpg'}, {'detailImg': 'https://spao.com/web/upload/NNEditor/20211201/copy-1638318411-ECA095EC849DEC9881.jpg'}, {'detailImg': 'https://spao.com/web/upload/NNEditor/20220110/1_shop1_140341.jpg'}, {'detailImg': 'https://www.elandrs.com/upload/fckeditor/tempgoodsdesc/2022031647822999234.jpg'}]","[{'detailThumb': 'http://spao.com/web/product/small/202203/d0bf9c69d1048eee4fed52b51418615b.jpg'}, {'detailThumb': 'http://spao.com/web/product/extra/small/202203/c1cd0f7042a6ade21250ef5d4a355109.jpg'}, {'detailThumb': 'http://spao.com/web/product/extra/small/202203/f9876fe13ab39ff419a474949c2a6bba.jpg'}, {'detailThumb': 'http://spao.com/web/product/extra/small/202203/0459ef23253cd8d43fbe01c0d6ee91c2.jpg'}, {'detailThumb': 'http://spao.com/web/product/extra/small/202203/b2a01e3abfdf0d0146cdf2a9b063ad66.jpg'}, {'detailThumb': 'http://spao.com/web/product/extra/small/202203/41f792af1478389074a743c1c9e23ab3.jpg'}, {'detailThumb': 'http://spao.com/web/product/extra/small/202203/a2ba15a666c61069cc499abbd07d10a0.jpg'}, {'detailThumb': 'http://spao.com/web/product/extra/small/202203/362fcad0a555cc0d144b2b2ab7bdff99.jpg'}, {'detailThumb': 'http://spao.com/web/product/extra/small/202203/cf324d55f3429e2c45c368fc550eb3d7.jpg'}, {'detailThumb': 'http://spao.com/web/product/extra/small/202203/499c89fc94f22dbdc591caed65bd4702.jpg'}, {'detailThumb': 'http://spao.com/web/product/extra/small/202203/ebcac10c5dc415e04ed7a343e30445bb.jpg'}, {'detailThumb': 'http://spao.com/web/product/extra/small/202203/7287a576606b73f7f4c67bebddc1e5b9.jpg'}, {'detailThumb': 'http://spao.com/web/product/extra/small/202203/2305930bac8989c10aa47a8ba5b41bc6.jpg'}, {'detailThumb': 'http://spao.com/web/product/extra/small/202203/fb6371918daace9fd0dfc2b33e553b1c.jpg'}, {'detailThumb': 'http://spao.com/web/product/extra/small/202203/0f6d30dfaa3fd2f8a6bf7db870632350.jpg'}, {'detailThumb': 'http://spao.com/web/product/extra/small/202203/b7898c19bc5812bb88bbe691a6e2f94b.jpg'}, {'detailThumb': 'http://spao.com/web/product/extra/small/202203/88d797ce96755c0964181569fc01b2fe.jpg'}, {'detailThumb': 'http://spao.com/web/product/extra/small/202203/f4a96df6fc2fbdc7e3d604567bf2a834.jpg'}]",https://spao.com/product/오버핏-옥스포드-셔츠spywc49c01/7582/category/77/display/1/,https://spao.com/web/product/medium/202203/2f15a66fa40bce0a71ab99700db55b68.jpg,29900,29900,오버핏 옥스포드 셔츠_SPYWC49C01,2022-03-28 17:18:34
62416f5c910e50710b414751,SPAO,{'_id': ObjectId('623eabf9fa4d75ce471b59a4')},"[{'detailImg': 'https://spao.com/web/upload/NNEditor/20220221/copy-1645418062-ECA095EC849DEC9881.jpg'}, {'detailImg': 'https://spao.com/web/upload/NNEditor/20220208/EC8381EC84B8ED8E98EC9DB4ECA7802822920EC82ACEBB3B8.jpg'}, {'detailImg': 'https://www.elandrs.com/upload/fckeditor/tempgoodsdesc/2022011643257132054.jpg'}]","[{'detailThumb': 'http://spao.com/web/product/small/202202/d1bebcb0e5ae84017b21e0a12c3ee6db.jpg'}, {'detailThumb': 'http://spao.com/web/product/extra/small/202202/4d8ee9d4ed4e683cbb29937c93063074.jpg'}, {'detailThumb': 'http://spao.com/web/product/extra/small/202202/957b85891c6d5eb94e41595a5b713981.jpg'}, {'detailThumb': 'http://spao.com/web/product/extra/small/202202/62c6294da43cba5eafffb103bdd4fb25.jpg'}, {'detailThumb': 'http://spao.com/web/product/extra/small/202202/8ef756740c6a1feaaf86cc91e252ef6a.jpg'}, {'detailThumb': 'http://spao.com/web/product/extra/small/202202/258274d0d9a0af618eb1f42eb2e0902b.jpg'}, {'detailThumb': 'http://spao.com/web/product/extra/small/202202/b7ed5b16225938d949512d33f5f71c3d.jpg'}, {'detailThumb': 'http://spao.com/web/product/extra/small/202202/e00226f29a1d6310a938397eb0b81d70.jpg'}, {'detailThumb': 'http://spao.com/web/product/extra/small/202202/426701a7a394cea448124da352aedda1.jpg'}, {'detailThumb': 'http://spao.com/web/product/extra/small/202202/d5ff42c000b7c7b1cf59816aacc0e736.jpg'}]",https://spao.com/product/리버서블-퀼팅-자켓spjac23c91/7256/category/75/display/1/,https://spao.com/web/product/medium/202202/3583951df293a3e4f625b647908df361.jpg,59900,49900,리버서블 퀼팅 자켓_SPJAC23C91,2022-03-28 17:18:35
62416f5c910e50710b414752,SPAO,{'_id': ObjectId('623eabf9fa4d75ce471b59a4')},"[{'detailImg': 'https://spao.com/web/upload/NNEditor/20220125/copy-1643086870-ECA095EC849DEC9881.jpg'}, {'detailImg': 'https://www.elandrs.com/upload/fckeditor/tempgoodsdesc/2022011641521464661.jpg'}, {'detailImg': 'https://www.elandrs.com/upload/fckeditor/tempgoodsdesc/2022011641521471074.jpg'}]","[{'detailThumb': 'http://spao.com/web/product/small/202201/9fdc6e1e02c5f8215b06bca9c75d8ce6.jpg'}, {'detailThumb': 'http://spao.com/web/product/extra/small/202201/26dc45715b3b13fef03b4b11644616ae.jpg'}, {'detailThumb': 'http://spao.com/web/product/extra/small/202201/50037756d30fbbf52b6f4e992495e17e.jpg'}, {'detailThumb': 'http://spao.com/web/product/extra/small/202201/94355d9b5ed65b62a31760a4032e8c43.jpg'}, {'detailThumb': 'http://spao.com/web/product/extra/small/202201/d78e6b0317e9e0c060c6e17070df0c9e.jpg'}, {'detailThumb': 'http://spao.com/web/product/extra/small/202201/aa452220a579c557803af67668102888.jpg'}, {'detailThumb': 'http://spao.com/web/product/extra/small/202201/b199f47a1a00b078142d269f0c70c4dd.jpg'}, {'detailThumb': 'http://spao.com/web/product/extra/small/202201/917bd6f7e5b7f3a9483b61b947c90b5b.jpg'}, {'detailThumb': 'http://spao.com/web/product/extra/small/202201/89412caf14170de44983f1d230bff1b4.jpg'}, {'detailThumb': 'http://spao.com/web/product/extra/small/202201/462aba54ed40cb00c1794f9e3ee31d74.jpg'}, {'detailThumb': 'http://spao.com/web/product/extra/small/202201/0b934e0e4cd046d647d6a0dc10abf963.jpg'}, {'detailThumb': 'http://spao.com/web/product/extra/small/202201/beef5f9c8c509b19e3c5b24177449336.jpg'}]",https://spao.com/product/후드형-인퀼팅-푸퍼spjpb4vc91/6790/category/75/display/1/,https://spao.com/web/product/medium/202201/81941c79a59d6cfe90c98016e3d2e11e.jpg,99900,49900,후드형 인퀼팅 푸퍼_SPJPB4VC91,2022-03-28 17:18:35
